ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,category
등급물/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
수출/NNG;경기/NNG;개선/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
선량/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
금융시장/NNG;과도/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
사모대출펀드/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
하락/NNG;불플래트닝/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
cd/NNG;금리/NNG;하락/NNG,4,17,21,6.291454788819456e-07,3.357124816123362e-06,0.18740604336792308,비둘기파
국채/NNG;금리/NNG;하향/NNG;안정/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
적절/NNG;금리/NNG;인상/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
전망/NNG;침체/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
경기/NNG;전망/NNG;악화/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
투증/NNG,3,18,21,4.718591091614592e-07,3.55460274648356e-06,0.13274594738561218,비둘기파
금리/NNG;압박/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
가한/VV,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
재무구조/NNG;안정/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
투자/NNG;개선/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
겸직/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
경제/NNG;전망/NNG;긍정적/VAX,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
글로벌/NNG;수요/NNG;부진/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
소비/NNG;회복/NNG;성장/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
위험/NNG;매우/MAG,19,2,21,2.9884410246892415e-06,3.9495586072039554e-07,7.566519000979894,매파
실적/NNG;악영향/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
리스본조약/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
gdp/NNG;성장률/NNG;하향/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
중역/NNG,19,2,21,2.9884410246892415e-06,3.9495586072039554e-07,7.566519000979894,매파
시공자/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
환산가격/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
신용등급/NNG;강등/NNG;우려/NNG,7,14,21,1.1010045880434048e-06,2.7646910250427687e-06,0.39823784215683655,비둘기파
신흥국/NNG;경기/NNG;회복/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
여세/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
집값/NNG;안정/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
억억/MAG,7,14,21,1.1010045880434048e-06,2.7646910250427687e-06,0.39823784215683655,비둘기파
기업/NNG;가격/NNG;인상/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
신용/NNG;상향/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
ecb/NNG;자산/NNG;매입/NNG;종료/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
티비/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
측정치/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
세계/NNG;경제/NNG;신흥국/NNG;경제/NNG;호조/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
양키본드/NNG,19,2,21,2.9884410246892415e-06,3.9495586072039554e-07,7.566519000979894,매파
상담소/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
둔화/NNG;고금리/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
건설/NNG;경기/NNG;둔화/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
건전성/NNG;지표/NNG;개선/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
유자/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
여기저기/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
대출수요지수/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
기업/NNG;투자/NNG;감소/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
금리/NNG;상승/NNG;제약/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
주창/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
대출/NNG;신용위험/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
결제액/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
추위/NNG,5,16,21,7.86431848602432e-07,3.1596468857631643e-06,0.24889865134802283,비둘기파
이익/NNG;회복/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
유스/NNG,20,1,21,3.145727394409728e-06,1.9747793036019777e-07,15.929513686273461,매파
상승률/NNG;상회/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
골조/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
감독권/NNG,3,18,21,4.718591091614592e-07,3.55460274648356e-06,0.13274594738561218,비둘기파
색다르/VA,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
예상밖/NNG;부진/NNG,18,3,21,2.831154654968755e-06,5.924337910805933e-07,4.778854105882039,매파
경영전략회의/NNG,7,14,21,1.1010045880434048e-06,2.7646910250427687e-06,0.39823784215683655,비둘기파
암진단/NNG,18,3,21,2.831154654968755e-06,5.924337910805933e-07,4.778854105882039,매파
회복/NNG;강하/VA,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
회복/NNG;약화/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
전망/NNG;비관/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
유로존/NNG;경제/NNG;성장/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
긴축/NNG;사이클/NNG;종료/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
변동계수/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
경기/NNG;점차/MAG;회복/NNG,7,14,21,1.1010045880434048e-06,2.7646910250427687e-06,0.39823784215683655,비둘기파
수비/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
전성/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
충력/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
원재료/NNG;가격/NNG;상승/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
이중과세/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
강연자/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
부친/NNG,19,2,21,2.9884410246892415e-06,3.9495586072039554e-07,7.566519000979894,매파
부동산/NNG;활황/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
인보험/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
중위수/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
에피/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
하락/NNG;국고채/NNG;하락/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
해역/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
보이/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
히스패닉/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
금리/NNG;시장/NNG;금리/NNG;상승/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
감점/NNG,4,17,21,6.291454788819456e-07,3.357124816123362e-06,0.18740604336792308,비둘기파
번번히/MAG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
후술/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
둔화/NNG;물가/NNG;안정/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
소비/NNG;활성화/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
부채/NNG;부담/NNG;완화/NNG,3,18,21,4.718591091614592e-07,3.55460274648356e-06,0.13274594738561218,비둘기파
질권/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
북해/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
분양시장/NNG;침체/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
지피/VV,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
고속철/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
예탁자산/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
전망/NNG;국채/NNG;금리/NNG;상승/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
생긴다고/VV,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
지켜질/VV,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
신용파생상품/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
금괴/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
망할/VV,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
대강/MAG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
예심/NNG,19,2,21,2.9884410246892415e-06,3.9495586072039554e-07,7.566519000979894,매파
나온다며/VV,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
완화정책/NNG;효과/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
지정학/NNG;긴장/NNG;완화/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
경제/NNG;세계/NNG;경제/NNG;성장/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
요청서/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
검수/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
국채/NNG;무제한/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
자금/NNG;부실/NNG,4,17,21,6.291454788819456e-07,3.357124816123362e-06,0.18740604336792308,비둘기파
프라이버시/NNG,18,3,21,2.831154654968755e-06,5.924337910805933e-07,4.778854105882039,매파
만지작거리/VV,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
재정/NNG;지출/NNG;증가/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
고용시장/NNG;강세/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
신용/NNG;위험/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
지휘/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
에듀/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
노코멘트/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
채권평가사/NNG,5,16,21,7.86431848602432e-07,3.1596468857631643e-06,0.24889865134802283,비둘기파
전망/NNG;신용등급/NNG;상향/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
위험자산/NNG;선호/NNG;확대/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
지원자/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
말경/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
내수/NNG;악화/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
중소기업정책자금/NNG,4,17,21,6.291454788819456e-07,3.357124816123362e-06,0.18740604336792308,비둘기파
제조업/NNG;pmi/NNG;부진/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
떠받쳤/VV,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
국고채/NNG;금리/NNG;소폭/MAG;하락/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
광산기업/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
경제/NNG;훼손/NNG,18,3,21,2.831154654968755e-06,5.924337910805933e-07,4.778854105882039,매파
개별주/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
대내외/NNG;경기/NNG;회복/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
유고/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
대손비용/NNG;부담/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
퇴진/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
예상/NNG;채권시장/NNG;약세/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
챙겨야/VV,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
싱글/MAG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
fed/NNG;금리/NNG;인상/NNG;금리/NNG;인상/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
변한다/VV,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
자금/NNG;압박/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
제휴카드/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
팍스/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
소매/NNG;판매가격/NNG;감소/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
위험자산/NNG;긍정적/VAX,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
치러야/VV,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
거시/NNG;불안/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
우선변제/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
봉천/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
짝짓/VV,1,20,21,1.572863697204864e-07,3.949558607203955e-06,0.03982378421568366,비둘기파
서쪽/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
연쇄/NNG;도산/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
금리/NNG;인하/NNG;양적완화/NNG,7,14,21,1.1010045880434048e-06,2.7646910250427687e-06,0.39823784215683655,비둘기파
전망/NNG;스프레드/NNG;축소/NNG,4,17,21,6.291454788819456e-07,3.357124816123362e-06,0.18740604336792308,비둘기파
소비/NNG;지표/NNG;부진/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
중층/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
재산권/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
지수/NNG;소폭/MAG;하락/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
원달러/NNG;금리/NNG;인하/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
주택보급률/NNG,20,1,21,3.145727394409728e-06,1.9747793036019777e-07,15.929513686273461,매파
곡물/NNG;가격/NNG;상승/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
델라웨어/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
성장/NNG;금리/NNG;인하/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
금리/NNG;하락/NNG;우호적/VAX,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
롱스탑/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
오버랩/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
나와요/VV,19,2,21,2.9884410246892415e-06,3.9495586072039554e-07,7.566519000979894,매파
데이트/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
성공리/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
신용등급/NNG;유지/NNG;등급/NNG;전망/NNG;안정/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
라니냐/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
치러질/VV,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
소다/NNG,18,3,21,2.831154654968755e-06,5.924337910805933e-07,4.778854105882039,매파
메자닌펀드/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
손바닥/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
현업/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
선적/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
산출량/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
소비자/NNG;물가/NNG;시장/NNG;예상/NNG;상회/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
재정동맹/NNG,5,16,21,7.86431848602432e-07,3.1596468857631643e-06,0.24889865134802283,비둘기파
크레딧/NNG;투자심리/NNG;악화/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
현혹/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
원유로/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
회사채/NNG;시장/NNG;위축/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
낯설/VA,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
시무식/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
회사채/NNG;금리/NNG;하락/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
둔화/NNG;긴축/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
가계/NNG;부채/NNG;상환/NNG;부담/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
글로벌/NNG;채권시장/NNG;강세/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
전망/NNG;경기/NNG;개선/NNG,7,14,21,1.1010045880434048e-06,2.7646910250427687e-06,0.39823784215683655,비둘기파
과도/NNG;스프레드/NNG;축소/NNG,17,4,21,2.6738682852482687e-06,7.899117214407911e-07,3.3850216583331108,매파
예상/NNG;우호적/VAX,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
대내외/NNG;여건/NNG;채권시장/NNG;우호적/VAX,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
빗나간/VV,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
크레딧/NNG;스프레드/NNG;확대/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
실물/NNG;경제/NNG;위축/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
원면/NNG,18,3,21,2.831154654968755e-06,5.924337910805933e-07,4.778854105882039,매파
농산물/NNG;가격/NNG;불안/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
양배추/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
체적/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
정치/NNG;압력/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
앞날/NNG,15,6,21,2.359295545807296e-06,1.1848675821611866e-06,1.9911892107841829,매파
전망/NNG;경기/NNG;하방/NNG;위험/NNG,4,17,21,6.291454788819456e-07,3.357124816123362e-06,0.18740604336792308,비둘기파
거물/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
대손충당금/NNG;감소/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
저평가주/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
비용/NNG;통제/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
은행그룹/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
글로벌/NNG;금융/NNG;불안/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
중소기업/NNG;대출/NNG;확대/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
물가/NNG;지표/NNG;부진/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
지옥/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
로드쇼/NNG,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
변호/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
손자/NNG,7,14,21,1.1010045880434048e-06,2.7646910250427687e-06,0.39823784215683655,비둘기파
미뤄볼/VV,9,12,21,1.4155773274843776e-06,2.369735164322373e-06,0.5973567632352549,비둘기파
부채비율/NNG;하향/NNG,8,13,21,1.2582909577638912e-06,2.567213094682571e-06,0.49013888265456806,비둘기파
수첩/NNG,6,15,21,9.437182183229184e-07,2.9621689554029665e-06,0.3185902737254692,비둘기파
완화/NNG;회복/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
경제/NNG;성장률/NNG;회복/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
불확실성/NNG;부담/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
부랴부랴/MAG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
최단/NNG,18,3,21,2.831154654968755e-06,5.924337910805933e-07,4.778854105882039,매파
동반성장위원회/NNG,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
밝혔었/VV,13,8,21,2.044722806366323e-06,1.5798234428815822e-06,1.2942729870097187,중립
조성계획/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
기밀/NNG,10,11,21,1.572863697204864e-06,2.1722572339621753e-06,0.7240688039215211,비둘기파
잠재/NNG;성장률/NNG,14,7,21,2.2020091760868095e-06,1.3823455125213844e-06,1.5929513686273462,매파
서비스거래/NNG,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
부동산/NNG;경기/NNG;활황/NNG,16,5,21,2.5165819155277823e-06,9.873896518009888e-07,2.548722189803754,매파
바랄/VV,11,10,21,1.7301500669253503e-06,1.9747793036019775e-06,0.8761232527450404,중립
하락/NNG;최대/NNG,12,9,21,1.8874364366458367e-06,1.77730137324178e-06,1.0619675790848975,중립
fed/NNG;금리/NNG;인상/NNG;경계/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
불시/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
국고채/NNG;발행/NNG;부담/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
역기능/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
투자/NNG;금리/NNG;인하/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
전망/NNG;채권/NNG;금리/NNG;하락/NNG,3,17,20,4.718591091614592e-07,3.357124816123362e-06,0.1405545325259423,비둘기파
하락/NNG;변동성/NNG;확대/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
지연/NNG;부담/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
보험계약자/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
작은정부/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
심리/NNG;낙관/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
기대/NNG;흔들/VV,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
금리/NNG;상승/NNG;스프레드/NNG;확대/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
