date,title,call_rate
2024-04-09,미국 국채금리 '연중 최고' 상승,3.461
2024-04-09,"신한은행, 외화 후순위채권 5억불 발행 성공",3.461
2024-04-09,'약세론자' 마이크 윌슨 노랜딩 시나리오 준비해야,3.461
2024-04-09,1분기 펀드 순자산 60조원 증가…순자산 1000조 돌파,3.461
2024-04-09,"SC제일은행, 134억원 규모 '주담대 캐시백' 실시…1인 최대 100만원",3.461
2024-04-09,해매다 10% 넘게 분양가 치솟자… 다시 못나올 ‘옛’ 가격에 나온 음성 이곳 이목집중,3.461
2024-04-09,"[fn마켓워치] '큰 손의 귀환'..우본, 국내 부실자산 등에 1兆 베팅",3.461
2024-04-09,"부동산 PF 구조조정 속도 붙나…금융당국, 전 금융권 면담 개시",3.461
2024-04-09,"신한은행, 5억 달러 규모 외화 후순위채권 발행",3.461
2024-04-09,“미국 금리 8% 이상 치솟을 수도”...JP모건 회장의 경고,3.461
2024-04-09,"코스피, 총선 앞두고 오름세 2,740선 근접…코스닥도 1%대 상승(종합)",3.461
2024-04-09,총선이후 부동산시장 향방은? 투자요소 풍부한 ‘유성 하늘채 하이에르 그라운드’ 상가 분양,3.461
2024-04-09,금리인하 기대 3회→2회 감소에 미국 국채금리 '연중 최고',3.461
2024-04-09,"신한은행, 5억달러 규모 외화 후순위채 발행 성공",3.461
2024-04-09,"신한은행, 5억달러 규모 외화 후순위채권 발행",3.461
2024-04-09,[이재모의 기업탐방] 거인이 기지개 켠다…증권가 삼성전자 우상향 한목소리,3.461
2024-04-09,"총선·美 CPI 발표 앞두고 관망심리 강화…코스피, 강보합 출발[개장시황]",3.461
2024-04-09,"국고채 금리, 1bp 내외 상승 출발… 2년물, 1.1bp↑",3.461
2024-04-09,"'총선 D-1' 코스피, 외인·기관 동반 매수에 상승 출발",3.461
2024-04-09,"SC제일은행, '최대 100만원' 주담대 캐시백 프로그램 시행",3.461
2024-04-09,"금리 올릴 수도…저PBR株, 총선 앞두고 주춤",3.461
2024-04-09,서울 집값 상승 전환...분양시장 개선 전망에 알짜 ‘미분양 단지’ 관심 증가,3.461
2024-04-09,"SC제일은행, 민생금융지원 위한 ‘주택담보대출 캐시백’ 시행",3.461
2024-04-09,"미래에셋 “1년은행양도성예금증서액티브, 금리형 ETF 중 수익률 1위”",3.461
2024-04-09,"SC제일은행, 주담대 캐시백 시행…“민생금융 지원”",3.461
2024-04-09,"미래에셋 ‘TIGER 1년은행양도성예금증서액티브(합성)’, 금리형 ETF 수익률 1위",3.461
2024-04-09,"코스피, 3월 CPI 경계 속 상승 출발…기아 3%↑",3.461
2024-04-09,‘A→BBB+’ 효성화학 회사채 미매각…고금리 메리트로 추가 청약 도전,3.461
2024-04-09,"“현대로템, 1분기 실적 또 다시 어닝 서프라이즈 전망” KB증권",3.461
2024-04-09,[데이터로 보는 증시]해외 주요 증시 동향(4월 8일),3.461
2024-04-09,"SC제일은행, 주담대 캐시백 시행…대출액 0.5%, 최대 100만원",3.461
2024-04-09,"코스닥, 개인 ‘사자’에 상승 출발",3.461
2024-04-09,월가 금리 인하 전망 급변…연초 최대 7번→없거나 많아도 2번-WSJ,3.461
2024-04-09,"SC제일은행, 주택담보대출 캐시백 프로그램 시행",3.461
2024-04-09,고금리 수혜… 지난해 금융지주 순이익 21.5조 '또 역대 최대',3.461
2024-04-09,"미래운용, 1년은행 양도성예금증서액티브…금리형 ETF 수익 1위",3.461
2024-04-09,"국내 100대 대기업들, 경기침체에도 작년 8천731명 더 뽑았다(종합)",3.461
2024-04-09,"미래에셋운용 “1년물 CD금리 ETF, 상승률 1위”",3.461
2024-04-09,10대 저축銀 대출 부실 확대…부동산 PF 연체율 ‘6.23%’,3.461
2024-04-09,"하이證 “서학개미 증가, 외인 수급 개선 효과 상쇄”",3.461
2024-04-09,집값 제자리 찾아가나? 반토막 아파트도 속속 등장[SS포커스],3.461
2024-04-09,'담합' 덫으로 배 채운 가구업 vs 해법 못 찾는 건설업,3.461
2024-04-09,美 기준금리 조기 인하 물 건너가… 연고점 돌파한 강달러 1360원 눈앞,3.461
2024-04-09,"‘TIGER 1년은행양도성예금증서액티브’, 금리형 ETF 수익률 1위",3.461
2024-04-09,"미래에셋운용 1년은행양도성예금증서액티브, 금리형 ETF 중 수익률 1위",3.461
2024-04-09,外人 100일간 삼성그룹株 8.6조 ‘폭풍 쇼핑’…역대 최대 [투자360],3.461
2024-04-09,소비자물가 경계령...뉴욕증시 보합세 [월가월부],3.461
2024-04-09,"“고기 저렴하게 사세요”…미트박스글로벌, ‘시세뒤집기 특가전’",3.461
2024-04-09,"NDF, 1351.8원/1352.2원…1.05원 상승",3.461
2024-04-09,휴장 앞두고 미 CPI 대기…미국채 금리 추종하며 약세[채권브리핑],3.461
2024-04-09,"[어제장 오늘장] 총선 D-1, 밸류업 소환되나…주목할 만한 저PBR주는?",3.461
2024-04-09,美물가 지표 관망…환율 1350원대서 제한적 상승[외환브리핑],3.461
2024-04-09,다이먼 ”美 금리 8%까지 오를 수도”…무슨 소리? 우에다 믿은 韓의 엔화 투자자 망했다 [한상춘의 지금세계는],3.461
2024-04-09,금리 8%로 급등 대비해야…월가 황제의 경고 [글로벌마켓 A/S],3.461
2024-04-09,"엘니뇨·불황에 강하다 동원F&B, 목표가 상향-키움",3.461
2024-04-09,"[3분증시] 뉴욕증시, 물가지표 앞두고 혼조…S&P 0.04↓",3.461
2024-04-09,[마켓뷰] 총선 하루 앞두고 짙어지는 관망세,3.461
2024-04-09,"국내 100대 대기업들, 경기 침체에도 작년 8천731명 더 뽑았다",3.461
2024-04-09,CPI 주시하는 美증시…이부진 삼성전자 블록딜[뉴스새벽배송],3.461
2024-04-09,[굿모닝 증시]美 증시 혼조 마감 코스피 0.2~0.4% 상승 출발 예상,3.461
2024-04-09,"4월 9일 월가의 돈이 되는 트렌드, 월렛 - 선거노믹스 [글로벌 시황&이슈]",3.461
2024-04-09,4월 9일 글로벌이슈 [글로벌 시황&이슈],3.461
2024-04-09,10대 저축은행 순이익도 고꾸라졌다…‘717억원’ 적자 전환,3.461
2024-04-09,테슬라 5% 뛰었다…국채금리 상승에 뉴욕증시는 보합[딥다이브],3.461
2024-04-09,시장에 부는 봄바람…부동산이 알려줬다 [3분 브리프],3.461
2024-04-09,[뉴욕증시] 경제 지표 발표 앞두고 혼조세 마감… 다우 0.03% ↓,3.461
2024-04-09,“오늘 코스피 상승 출발”…내일 총선·CPI 발표 촉각,3.461
2024-04-09,증권업 1분기 호실적 예상…PF 비용 크게 완화,3.461
2024-04-09,"뉴욕증시, 3월 CPI 앞두고 혼조 마감…테슬라 4.90%↑",3.461
2024-04-09,"[클릭 e종목]현대로템, 1분기도 어닝 서프라이즈 기대…목표가↑",3.461
2024-04-09,금리 우려 속에도 주식 시장 변동 낮게 유지될 것,3.461
2024-04-09,"뉴욕증시, 이번 주 물가지표 앞두고 혼조세 마감",3.461
2024-04-09,“증권株의 시간 오고 있다…비중 늘려야”,3.461
2024-04-09,"[클릭 e종목]삼성카드, 자산건전성 개선신호 부족…투자의견 중립",3.461
2024-04-09,잇단 악재에 흔들리는 이환성 세라젬 회장의 '혁신',3.461
2024-04-09,"IMM, '잠재 매물' 현대LNG해운 인수금융 재연장",3.461
2024-04-09,물가지표 발표 앞두고 신중한 증시…테슬라 5%↑ [뉴욕증시 브리핑],3.461
2024-04-09,시들했던 청약통장 가입자 수 20개월 만에 증가…왜?,3.461
2024-04-09,[증시전략] 6월 대신 9월 금리 인하론 '솔솔'…CPI 전망은?,3.461
2024-04-09,하반기로 밀리는 美 금리 인하…다이먼 금리 8% 갈 수도,3.461
2024-04-09,"원·달러 환율 또 연고점…1,353.2원 마감",3.461
2024-04-09,M&A 시장 매물로 나온하나투어…`여행공룡` 탄생할까,3.461
2024-04-09,여야 금융 공약…“민생 강조하지만 反시장적 조치도”,3.461
2024-04-09,"테슬라, 4.9% 상승...뉴욕증시, 소비자물가 발표 앞두고 혼조",3.461
2024-04-09,"산업은행, 부산본점 리모델링 나선 사연…‘부산행’ 초읽기?[김윤주의 금은동]",3.461
2024-04-09,적자전환‧연체율 상승…저축은행 업계에 무슨 일이,3.461
2024-04-09,원자재 가격 상승에 은 ETN 수익률 '질주',3.461
2024-04-09,“안전자산이라더니…” 미국 장기채 물린 채권개미 어쩌나,3.461
2024-04-09,"뉴욕증시, 물가지수 발표 앞두고 '혼조'…1인 세대 '1000만 시대' 개막 [모닝브리핑]",3.461
2024-04-09,'100억원대' 분양가 놓고 경쟁… 고가주택 매매가 향방은,3.461
2024-04-09,코로나 때보다 힘들어요‥빚 못 갚는 소상공인 급증,3.461
2024-04-09,원달러 환율 연일 최고점‥물가 부담 가중,3.461
2024-04-09,물가지표 기다리며 뉴욕증시 혼조…국채금리↑[월스트리트in],3.461
2024-04-09,"뉴욕증시, 3월 CPI 대기하며 혼조 마감...테슬라 4%↑ [출근전 꼭 글로벌브리핑]",3.461
2024-04-09,"아파트는 몰리고 지산은 찬밥…경매시장, 물건따라 온도차 ‘뚜렷’",3.461
2024-04-09,금리 8% 간다는 월가황제...테슬라 4.9% 반등 [뉴욕마감],3.461
2024-04-09,금값 뛰는데 금 캐는 기업 주가는 ‘시무룩’,3.461
2024-04-09,이례적 고공행진 ‘금값 미스터리’…“투기 수요·정치 요인 탓”,3.461
2024-04-09,고정금리 30%까지 확대…당국 정책 달성 불확실,3.461
2024-04-09,"한은, 기준금리 10연속 동결할 듯…이르면 7월 인하",3.461
2024-04-09,인터넷은행 가계대출 복잡해진 '셈법'…연체율 관리 '딜레마',3.461
2024-04-09,국제유가 반영도 안 됐는데…서울 휘발유값 ‘1750원’ 넘었다,3.461
2024-04-09,"[구멍 난 기술특례] “코로나, 전쟁, 인건비, 금리 때문에…” 실적 약속 못지킨 기업들의 핑계",3.461
2024-04-09,"회사채 발행 주관하며 투자까지... 금융당국, 캡티브 영업 관행 살핀다",3.461
2024-04-09,"국내 100대 대기업들, 경기침체에도 작년 8천731명 더 뽑았다",3.461
2024-04-09,글로벌 제약사들은 지금 ADC 쇼핑 中...암세포만 잡는 미사일 치료제 기술 주목,3.461
2024-04-09,임대 수요·수익률 증가…오피스텔 분양시장 '온기' 돌까,3.461
2024-04-09,금융지주 지난해 순이익 21.5조…역대 최대치 경신,3.461
2024-04-09,4대 은행 LCR 모두 100% 돌파…유동성 규제 대응 '문제없다',3.461
2024-04-09,"'화폐전쟁' 제임스 리카즈 金 5,000달러 간다 연준 통화정책은 실패..금리 인하 못해",3.461
2024-04-09,"보합권 지수별 혼조세…CPI, 실적 앞두고 개기일식 집중[뉴욕마감]",3.461
2024-04-09,"뉴욕증시, CPI 경계에 혼조…다우 0.03%↓마감",3.461
2024-04-09,올해만 34% 빠졌는데 바닥 아니라고?…브레이크 없는 테슬라 후진,3.461
2024-04-09,[뉴욕증시]3월 CPI 대기하며 보합권서 혼조 마감…국채 금리 상승,3.461
2024-04-09,"뉴욕증시 국채수익률 반등에 혼조세...테슬라, 로보택시 기대감에 5% 급등",3.461
2024-04-09,"조직도, 상품도 체인지…수익률로 신뢰 얻는다",3.461
2024-04-09,피아노교습소 운영한다며 대출 받아 집 장만…'작업대출' 구멍,3.461
2024-04-09,민간 금융으로 완성할 기술사업화 퍼즐[기고],3.461
2024-04-09,"서학개미, 다시 테슬라로…엔비디아는?",3.461
2024-04-09,24년째 여행수지 적자…정부 '반전카드' 고심,3.461
2024-04-09,매수 이끌던 외국인… 2분기 시작되자 코스피 ‘하락 베팅’,3.461
2024-04-09,너무 일찍 켠 '깜빡이' 주의보[생생확대경],3.461
2024-04-09,韓증시 어닝 영향권 진입…반도체 외 호실적株 찾아라,3.461
2024-04-09,"최대 91배 뛰었다, 비트코인 반감기 임박…이번엔 다를까",3.461
2024-04-09,"PF 사업장 자금흐름 개선하는 태영건설, 워크아웃 남은 변수는",3.461
2024-04-09,캐피탈도…불법 작업대출,3.461
2024-04-09,이자폭탄 못 버틴 '영끌족'… 임의경매 한달새 5289건,3.461
2024-04-09,미 국채 수익률 또 상승...미 올해 금리인하 없다(?),3.461
2024-04-09,전세사기에 무너진 ‘빌라 생태계’… “주거 사다리가 끊겼다”,3.461
2024-04-09,훈풍 부는 아파트 경매 시장… 낙찰가율 85% 돌파,3.461
2024-04-09,연준 ‘6월 금리 인하론’ 후퇴… “9월이 선택지 될 수도”,3.461
2024-04-09,3기 신도시도 공사비 폭등… 사업비 30% 올랐다,3.461
2024-04-09,"금융 당국, 부동산 PF 구조조정 촉진… 전 금융권 면담 개시",3.461
2024-04-09,미분양에 시름… 주요 건설업체 영업이익 '-41%' 뚝,3.461
2024-04-09,"정부가 갚은 소상공인 빚 2월 375억, 1년새 2배로",3.461
2024-04-09,"[재테크 단신]케이뱅크, ‘하이틴’ 용돈 뿌리기 프로모션 外",3.461
2024-04-09,"[애널리스트의 마켓뷰]IPO 시장 흥행, 연말까지 지속",3.461
2024-04-09,"자격 확대된 주택연금, 집값 떨어지기 전 가입해야 유리",3.461
2024-04-09,정기예금 이자가 기준금리보다 낮아졌다,3.461
2024-04-09,15% 수익률 목표까지… 2조 가까이 몰린 ‘커버드콜’ 주의보,3.461
2024-04-09,美금리 꼭지?… 美장기채펀드 잇따라 출시,3.461
2024-04-09,信保 소상공인 대위변제 급증,3.461
2024-04-09,JP모건 다이먼 회장 美 금리 8%대로 오를 수도 경고,3.461
2024-04-09,월가황제 '비관론'이 맞았다?...금리 수년 내 8% 간다,3.461
2024-04-09,[Editor’s Note] 내일은 총선 있는 날?…‘중동 총성’도 예의주시,3.461
2024-04-09,"강달러에 중국 위안화 올해 최저치, 3월 경제지표에 주목",3.461
2024-04-09,강원 아파트 분양권 거래 한풀 꺾였다,3.461
2024-04-09,"JP모건 회장 AI, 증기기관 발명에 비견…산업 지형 바꿀 것",3.461
2024-04-09,2239개…총선용 개발공약 홍수에 '빠진' 강원경제,3.461
2024-04-09,JP모건 다이먼 AI가 은행이 고심하는 최대 문제,3.461
2024-04-09,3월 아파트 경매시장 역대 최고 경쟁률…평균 응찰자 9.7명,3.461
2024-04-09,성장세 꺾인 카드사 자동차할부금융 자산…올해 경쟁력 '글쎄',3.461
2024-04-09,"현대白-홈쇼핑, 공개매수에 쏠린 눈…차익실현 기회될까",3.461
2024-04-08,"뉴욕증시, 이번주 물가지표 앞두고 소폭 상승 출발",3.544
2024-04-08,"뉴욕증시, 국채금리 상승 속 혼조세 출발",3.544
2024-04-08,"주식·가상화폐 활황에 예·적금 감소…은행권, 외국인·잘파세대 주목",3.544
2024-04-08,"LH, 땅 팔고 못 받은 돈 6兆 넘었다...2년 새 3배 급증",3.544
2024-04-08,돌반지 팔아야 하나...또 사상 최고치 찍은 금,3.544
2024-04-08,"美경제학자들 경제 강력해 6,7월중 금리인하 어려울것",3.544
2024-04-08,"공제기금, 중소기업‧소상공인 자금난 해소 역할 ‘톡톡’",3.544
2024-04-08,"[현명한 금융생활 꿀팁]홍콩H지수 ELS 투자 손실, 금융권 성찰하고 재발 없도록 해야",3.544
2024-04-08,‘우수대부업체’ 선정·유지 조건 완화,3.544
2024-04-08,"소상공인 대환대출 제도, 확대 개편 이후…되레 실행률 ‘급감’",3.544
2024-04-08,"원-달러 환율 또 연고점...1,353.2원 마감",3.544
2024-04-08,"“떨어지는 코스닥, 개미가 집중매수”...일주일간 뭘 많이 샀나 보니",3.544
2024-04-08,[미리보는 이데일리 신문]'내부통제 강화' 공염불… 개선 없는 은행들,3.544
2024-04-08,“더 오르기 전에 물려줘야” … 강원 부동산 증여 15개월 만에 최대,3.544
2024-04-08,3월 강원 아파트 경매시장 평균 경쟁률 10대 1,3.544
2024-04-08,청약통장 깨려다 그냥 유지…진입 문턱 낮추자 인기 '반등',3.544
2024-04-08,TSMC에 66억弗 美정부 파격지원,3.544
2024-04-08,빌라 월세화·아파트 전세화 고착… 서민 주거비 부담 급증,3.544
2024-04-08,"“주식 털고 ‘이것’ 사자”…개인들 52조, 역대급 매수",3.544
2024-04-08,코로나 때보다 어려워요‥빚 못 갚는 소상공인 급증,3.544
2024-04-08,환율 올해 들어 '최고점'‥물가 부담 커질 수도,3.544
2024-04-08,“상생하겠다” 1년 만에…4대 은행 채용 반토막,3.544
2024-04-08,정부가 대신 갚은 소상공인 빚 2배 늘어…정책자금 부실률 10% 육박,3.544
2024-04-08,[마켓인]모회사 보증 앞세운 대전신세계…이자부담은 확대,3.544
2024-04-08,남는 게 없는 장사… 증권가 `계륵`된 기금위탁관리,3.544
2024-04-08,뛰는 유가·연준 신중론에… 한은 ‘10연속 금리 동결’ 무게,3.544
2024-04-08,이러다 4월에 건설사 '풍비박산'…돈다발 든 '백기사' 몰려온다,3.544
2024-04-08,수출 느는데 내수부진 여전…엇갈리는 경기,3.544
2024-04-08,대전지역 상장기업 절반 이상 이자도 못 갚아…한계기업 속출,3.544
2024-04-08,3기 신도시 1호 사전청약 단지도 공사비 30% ‘폭등’,3.544
2024-04-08,불안할 때 더 잘나가…커버드콜 ETF 뜨겁네,3.544
2024-04-08,전세사기 여진에 ‘빌라 생태계’ 붕괴… 중소·전문 건설사 부도도 잇따라,3.544
2024-04-08,美 금리인하 지연되나…믿을 건 실적,3.544
2024-04-08,"금융당국, 금융권과 부동산PF 정상화 위한 면담 개시",3.544
2024-04-08,"[마켓인]효성화학, 회사채 수요예측서 주문 ‘0건’…미매각 굴욕",3.544
2024-04-08,리츠가 PF부실사업장 매입해 임대주택 전환…내달 공모 시작,3.544
2024-04-08,"이부진, 삼성전자 524만주 블록딜 추진",3.544
2024-04-08,예적금 들러 갔다 덜컥 가입 못하도록… 창구·직원 제한 검토 [ELS 판매관행 개선 방향은],3.544
2024-04-08,잡히지 않는 고물가에…한은 4월 기준금리 동결할 듯,3.544
2024-04-08,"[단독] 너도나도 적금 깨달라 지역농협…금감원, 들여다본다",3.544
2024-04-08,환율·유가 이중고… 역대급 항공호황에 찬물 끼얹나,3.544
2024-04-08,100달러 향하는 유가… 금리인하 기대 후퇴,3.544
2024-04-08,꽃은 활짝 폈는데… 불경기에 매출은 '시들',3.544
2024-04-08,"한국은행, 기준금리 10회 연속 동결 예상",3.544
2024-04-08,'쓸 돈이 없다'… 고물가·고금리에 소비부진 길어진다 [갈길 먼 내수회복],3.544
2024-04-08,금리 곧 내린다… 쏟아지는'美장기채 펀드',3.544
2024-04-08,'10번째 금리동결' 기정사실.. '금리인하' 소수의견 나오나,3.544
2024-04-08,서소문 '씨티스퀘어' 매각 난항.. 우협대상자 현송재단 인수 철회,3.544
2024-04-08,"고개 드는 美 9월 금리 인하론?…한은, 피벗 시기 늦춰지나",3.544
2024-04-08,건설사 상위 20곳 책준약정액 85兆… 커지는 부실위험,3.544
2024-04-08,"IMM, '2000억' 현대LNG해운 인수금융 1년 재연장",3.544
2024-04-08,"금투세 폐지, 민생회복지원금 지원…비는 곳간은?",3.544
2024-04-08,日 금리인상에도 엔화 투자 '시큰둥'…왜?,3.544
2024-04-08,소상공인 정책자금 연체 급증,3.544
2024-04-08,"LG전자, 12년 만에 공모 외화채 발행…미래 경쟁력 확보에 투자",3.544
2024-04-08,‘취미농부’ 시들해졌나…얼어붙은 북미 농기계 시장에 ‘TYM’ 경쟁력 확보 총력,3.544
2024-04-08,"OK저축銀, DGB금융 지분 10% 육박",3.544
2024-04-08,공사비 갈등에…신탁방식 재건축도 '빨간불',3.544
2024-04-08,"대형 건설사들, 주총서 꺼낸 ‘신사업 카드’ 봤더니... “에너지 시장 ‘선점 경쟁’ 치열”",3.544
2024-04-08,美주식·코스닥…개미 바구니에 담긴 ETF,3.544
2024-04-08,LH 직격탄 맞았다…땅 팔고 못받은 돈 6조4000억 '충격',3.544
2024-04-08,"이부진, 삼성전자 주식 520만주 블록딜 돌입…'4400억 현금화'",3.544
2024-04-08,'포용금융'이 화 불렀다…지방銀 깡통대출 급증,3.544
2024-04-08,KB운용 우량채만 선별 美장기채 공모펀드 선봬,3.544
2024-04-08,다시 '3高'...국제기구도 긴축적 통화정책 권고,3.544
2024-04-08,주식 털고 채권行…개인잔고 52조 역대급,3.544
2024-04-08,하반기에 좀비기업 늘 듯 선제적인 구조조정 시급,3.544
2024-04-08,"AMRO, 올해 韓 물가전망 0.3%P 높여",3.544
2024-04-08,‘태세 전환’ 연준에 미 금리 인하 기대감 뚝… “일러도 하반기”,3.544
2024-04-08,"휴가비까지 줬는데, 국내 관광 뚝…내수 부진 우려",3.544
2024-04-08,두산건설 데이터 기반 투명경영으로 적극 수주,3.544
2024-04-08,아파트 경매 경쟁률 9.7대1 역대 최고,3.544
2024-04-08,"한은, '기준금리 3.50%' 10회 연속 동결에 무게",3.544
2024-04-08,블룸버그 올해 한국 회사채 발행 사상 최고 기록할 것,3.544
2024-04-08,'실버플레이션'에 은 ETN 수익률 고공행진,3.544
2024-04-08,고금리 속 반도체 투자경쟁…빚 부담 커지는 SK하이닉스,3.544
2024-04-08,고정금리 비중 30%로 높이라는 당국…만능해법 아냐,3.544
2024-04-08,"[fn마켓워치] '신고가 돌파' 삼성전자, 이부진 보유지분 520만주 블록딜 추진",3.544
2024-04-08,美 금리인하 지연 리스크에도 외인 순매수 커져…코스피 소폭 반등 [이종화의 장보GO],3.544
2024-04-08,"금융당국, 부동산PF 구조조정 활성화 위해 2주간 금융권 만난다",3.544
2024-04-08,고착화된 여행수지 적자…상반기 내 '외국인 관광 대책' 나온다,3.544
2024-04-08,"[이호 기자의 마켓ON]BBB급 효성화학, 회사채 수요예측서 목표액 전혀 채우지 못해",3.544
2024-04-08,'금리인하·엔강세' 5천억 베팅...'역주행' 손실 눈덩이,3.544
2024-04-08,"원·달러 환율, 한주간 연고점 4번 경신… “美 경제 여전히 뜨겁다”",3.544
2024-04-08,"[단독] 이부진, 4467억 삼성전자 지분 블록딜…상속세 마련 목적",3.544
2024-04-08,"BNK경남은행, 경상남도 소상공인 750억원 대출 지원",3.544
2024-04-08,"현대百, 중동점 리뉴얼… 오프라인 플랫폼 강화 전략 첫발(종합)",3.544
2024-04-08,"[이호 기자의 마켓ON]제주은행, ESG 채권 수요예측서 목표액 5배 가까운 자금 확보",3.544
2024-04-08,"회사채 시장, 레고랜드 쇼크 탈출",3.544
2024-04-08,"LG전자, 12년 만에 공모 외화채 발행…“사업 다각화 실탄 장전”",3.544
2024-04-08,재고 없어 못 팔았다…템퍼 '신규 폼 컬렉션' 인기에 선방[실적why],3.544
2024-04-08,"국고채 금리, 일제히 상승…10년물, 5.5bp 오른 3.488%[채권마감]",3.544
2024-04-08,"코스피, 외인 '사자' 소폭 상승… 2710선 방어",3.544
2024-04-08,정부가 대신 갚은 소상공인 빚… 1년 새 177% 늘었다,3.544
2024-04-08,"국고채 금리, 美 고용지표 호조 영향 일제히 상승(종합)",3.544
2024-04-08,ELS 판매관행 개선 핵심은? ①전문성 갖춘 PB가 ②금융상품 '투자자'에게 ③포트폴리오 다각화,3.544
2024-04-08,"코스피 소폭 상승 마감‥LG에너지솔루션, 52주 신저가 기록",3.544
2024-04-08,증시 달리는데 고금리 '찬물'…믿을 건 실적 뿐,3.544
2024-04-08,휘발유값 리터당 1750원 돌파···먹거리 물가 이어 교통비 상승 압박,3.544
2024-04-08,"춘래불사춘 중소기업, 경기 석달째 악화",3.544
2024-04-08,[데이터로 보는 증시]채권 수익률 현황(4월 8일),3.544
2024-04-08,현엔도 찾은 '리츠 설명회'…'리츠'가 건설·부동산 경기 침체 해결하나?,3.544
2024-04-08,美 금리인하 지연되나…원·달러 환율 연고점 또 경신 [한경 외환시장 워치],3.544
2024-04-08,소상공인 대환대출 더 커진 ‘그림의 떡’?···10명 중 4명은 은행 문턱 못 넘었다,3.544
2024-04-08,"작업대출, 집값 급등·대출규제가 낳은 풍선효과…건전성 우려",3.544
2024-04-08,환율에 유가마저..역대급 항공 호황에 찬물 끼얹나,3.544
2024-04-08,‘이러다 더 늦게 내릴라’ 금리 리스크에 오름폭 제한 코스피 2710대…코스닥 1.3% 하락 [투자360],3.544
2024-04-08,"달러대비 위안화 올해 최저, 줄어드는 中 통화정책 카드[e차이나]",3.544
2024-04-08,외국인 '사자'에 코스피 상승 마감…총선 앞두고 저PBR 관심↑,3.544
2024-04-08,"윤 대통령, 주택 공급확대에 '속도' 강조...주택공급 적극 나설 때",3.544
2024-04-08,[마켓톺] 총선전 소환된 저PBR주…변동성 확대 대비해야,3.544
2024-04-08,"코스피, 이벤트 경계감 2710선 소폭 반등…코스닥 1.3% 하락",3.544
2024-04-08,[단독]저축은행·새마을금고 이어 캐피탈까지…확산하는 '작업대출' 논란,3.544
2024-04-08,"코스피, 소폭 반등한 2,710대 마감…원/달러 환율 또 연고점",3.544
2024-04-08,"[이호 기자의 마켓ON]삼양식품, 회사채 수요예측서 목표액 9배 이상 자금 확보",3.544
2024-04-08,"[이호 기자의 마켓ON]롯데쇼핑, 회사채 수요예측서 ‘1.9조 원’ 자금 확보",3.544
2024-04-08,씨티 이번 주 한은 금통위 '비둘기' 메시지 낼 것,3.544
2024-04-08,"코스피, 소폭 반등 2710대…외국인 매수세 지속[마감 시황]",3.544
2024-04-08,'좀 살아날까 싶었는데…' 광주 소매·유통 체감 경기 '암울',3.544
2024-04-08,"코스피, 외국인 매수세에 강보합 마감…코스닥 1.34%↓[마감시황]",3.544
2024-04-08,"최상목 부총리 중국과 관계 변화…韓, 경쟁자로 바뀌고 있어",3.544
2024-04-08,물가 흔드는 强달러…중동 불안 등에 '1달러=1350원' 굳어지나,3.544
2024-04-08,"2분기 글로벌 경제, 주목할 만한 4가지 이슈는?",3.544
2024-04-08,전국 아파트 낙찰가율 85.1%… 1년7개월 만에 최고,3.544
2024-04-08,미 금리 인하 늦춰진다…증권가 피벗 전망 조정,3.544
2024-04-08,“담합은 전 주인이 했는데”… 과징금 250억에 난처한 한샘 대주주 IMM PE,3.544
2024-04-08,"美소비자물가 대기 모드…환율 1353.2원, 연중 최고치 경신[외환마감]",3.544
2024-04-08,한달새 5% 빠진 철강株…“반등해야 中경기회복”,3.544
2024-04-08,"‘만장일치 일변도’ 끝날까...“4월 금통위, '인하' 소수의견 주목”",3.544
2024-04-08,"인성정보, 헬스케어 신사업 투자 늘린다...300억 유상증자 단행",3.544
2024-04-08,"투자자, 美연준 올해 금리인하 '1~2회'나 '안한다'에 베팅",3.544
2024-04-08,"금융위, 우수대부업자 유지조건 완화해 서민대출 확대한다",3.544
2024-04-08,안갯속 美통화정책에 '경상흑자'→'환율하락' 공식도 깨졌다,3.544
2024-04-08,"코스피, 금리 리스크에 소폭 반등 2,710대…코스닥 1.3% 하락(종합)",3.544
2024-04-08,외국인 '바이코리아' 지속…코스피 2717선 강보합 마감 [시황종합],3.544
2024-04-08,희망퇴직에 사업 축소까지…허리띠 졸라매는 유통업계,3.544
2024-04-08,“퇴직연금 시장 정체되나”…TDF 성장률 부진에 우려 확산,3.544
2024-04-08,"코스피, 소폭 올라... 2710선 마감",3.544
2024-04-08,"원·달러 환율, 0.4원 오른 1353.2원 마감…美 금리인하 기대 후퇴",3.544
2024-04-08,1분기 부산지역 아파트 분양권 거래량 전분기보다 22% 늘어,3.544
2024-04-08,[홍성호 기자의 열려라! 우리말] '판매정책' 아니고 '판매전략'이에요,3.544
2024-04-08,[코스닥 마감]외인·기관 매도에 2거래일 연속 하락…860선은 방어,3.544
2024-04-08,[코스피 마감]순환매 장세에 강보합…현대차·기아 3%↑,3.544
2024-04-08,"'어닝시즌! 주목할 종목' 한국경제TV, 4월 10일 특별 생방송",3.544
2024-04-08,지방 분양권 거래 증가 전매제한 풀리고 분양가 오르고,3.544
2024-04-08,"원/달러 환율, 또 연고점…0.4원 오른 1,353.2원 마감",3.544
2024-04-08,올해 기준금리 세 번 인하…장외채권 금리 '뚝',3.544
